image_id,source_path,processed_path,label,split,sha256,is_synthetic,exclusion_status
intact_170,data/raw/soybean_seeds/intact/170.jpg,data/processed/train/intact/170.jpg,intact,train,0f6efcb0d7d9fd45a75e1457e2c5dfd7ddf7a1197b3e11fd6aaa0c2b81878ca1,False,included
intact_171,data/raw/soybean_seeds/intact/171.jpg,data/processed/train/intact/171.jpg,intact,train,fd92d6cd4a495eb8fc84299d4868830db322030d976074987ce3ae06137b4ad3,False,included
intact_172,data/raw/soybean_seeds/intact/172.jpg,data/processed/train/intact/172.jpg,intact,train,67b8bfaee37d9ebf2d87f5bd0933acee1f6a41898ffab90135cf011dbe5fa8ab,False,included
intact_173,data/raw/soybean_seeds/intact/173.jpg,data/processed/train/intact/173.jpg,intact,train,15bc33cc3f2ae4ac0e00ce6ef08072b98230bf14b729cab80a036590c7d52a0a,False,included
intact_174,data/raw/soybean_seeds/intact/174.jpg,data/processed/validation/intact/174.jpg,intact,validation,64fd5723e1b8ec532f5f92b2a6df4e67e38ba9c3de8c04dbd18f0be12aea424e,False,included
intact_175,data/raw/soybean_seeds/intact/175.jpg,data/processed/train/intact/175.jpg,intact,train,bc605f12bbd03b5bb7b3a3ab6062397dbbee71b7a9b730d20b2c2c2094c39861,False,included
intact_176,data/raw/soybean_seeds/intact/176.jpg,data/processed/train/intact/176.jpg,intact,train,3b7cb3f842c637460969ac8ed98406c98a91ddb0cd1641eeaa796a6911085ed2,False,included
intact_177,data/raw/soybean_seeds/intact/177.jpg,data/processed/train/intact/177.jpg,intact,train,cb0c3f8ffc466ca1d3919994eb60b1976033d2b25b6e28008fd92bf876f47484,False,included
intact_178,data/raw/soybean_seeds/intact/178.jpg,data/processed/train/intact/178.jpg,intact,train,0aed01cd69cfa23f093909c81df5cde3d6ef5af1fc7d8a9eda4a1f81968904bb,False,included
intact_179,data/raw/soybean_seeds/intact/179.jpg,data/processed/train/intact/179.jpg,intact,train,bd9d69c753084081c26d876189c9e8592bcb085af07a82c44a83c078330ea537,False,included
intact_18,data/raw/soybean_seeds/intact/18.jpg,data/processed/train/intact/18.jpg,intact,train,1f4f2d372934cd2319908c5d37e3a321106f39813a01b9e383edff3f2dc56d2a,False,included
intact_180,data/raw/soybean_seeds/intact/180.jpg,data/processed/validation/intact/180.jpg,intact,validation,8286b5eacb8d4a09bfac146b839e7590115a3fa1c319c8924711b6be47afe9f6,False,included
intact_181,data/raw/soybean_seeds/intact/181.jpg,data/processed/train/intact/181.jpg,intact,train,421c4bf50bebaf12a07d0f099c7ab54d9e82a462a0a8c9c9cb510dee1365df78,False,included
intact_182,data/raw/soybean_seeds/intact/182.jpg,data/processed/train/intact/182.jpg,intact,train,444f74fe36fbfefbf1e5a51d1dfbfa65c0b2aedc3211d311cbc746d59254c589,False,included
intact_183,data/raw/soybean_seeds/intact/183.jpg,data/processed/train/intact/183.jpg,intact,train,50d2c100a69a216d5bf3083a9bb56969560126eb5048ba9a345456f68e521b4a,False,included
intact_184,data/raw/soybean_seeds/intact/184.jpg,data/processed/train/intact/184.jpg,intact,train,8b64d57a81faba731aa2dec90efffd3d1614491d357c2ee89c67f2aba02be064,False,included
intact_185,data/raw/soybean_seeds/intact/185.jpg,data/processed/validation/intact/185.jpg,intact,validation,2e4ade1506f5f3ce8b245d55ee3a07bbb4ec38136879917a25d90263161bf0dc,False,included
intact_186,data/raw/soybean_seeds/intact/186.jpg,data/processed/train/intact/186.jpg,intact,train,79a5609e5244a6a08d6aa7459cbe62b4c4b1f3b0c200df9323a2bf6b56f98d78,False,included
intact_187,data/raw/soybean_seeds/intact/187.jpg,data/processed/train/intact/187.jpg,intact,train,02aba5d1c1384b3edbf820e14199c7004f3bb500dff327a46059b6b9a69fef18,False,included
intact_188,data/raw/soybean_seeds/intact/188.jpg,data/processed/test/intact/188.jpg,intact,test,517e305c20b997f83e5067a65226b0b1b4a176ca42831c427a781fbfc625c396,False,included
intact_189,data/raw/soybean_seeds/intact/189.jpg,data/processed/train/intact/189.jpg,intact,train,4de001f829bfa3c0e5320ee50370b68468e009f853d6e2d623f79b9996715883,False,included
intact_19,data/raw/soybean_seeds/intact/19.jpg,data/processed/validation/intact/19.jpg,intact,validation,5d2bb9e0e5f9846b1872c6372f43d68a0634e37597782026e7fc3185ad997f6e,False,included
intact_190,data/raw/soybean_seeds/intact/190.jpg,data/processed/train/intact/190.jpg,intact,train,688b8543c98d715406b57306929c39f21aeb0a3024538219e23e4b3eaa39987e,False,included
intact_191,data/raw/soybean_seeds/intact/191.jpg,data/processed/test/intact/191.jpg,intact,test,27c4172fde4b670b96c175761135a1a490a4d62fcb60005da386d8f4a249d833,False,included
intact_192,data/raw/soybean_seeds/intact/192.jpg,data/processed/train/intact/192.jpg,intact,train,521a3f5377efd7bc5d4b475a4ab74e2aa712c17df0ad16cfeb9ef6748b8a2087,False,included
intact_193,data/raw/soybean_seeds/intact/193.jpg,data/processed/train/intact/193.jpg,intact,train,0544e9cda899121b5561cb6b6531667ff9ca0b8ebe38636ca644c8a2d5bb4d2f,False,included
intact_194,data/raw/soybean_seeds/intact/194.jpg,data/processed/train/intact/194.jpg,intact,train,f8ccca680c51ffde97f67cfe4fe4488477958283abc3c086b792c1966bbcd69f,False,included
intact_195,data/raw/soybean_seeds/intact/195.jpg,data/processed/train/intact/195.jpg,intact,train,b8be62391be1ccd0e14ced89e09bf4f98ddda15fdd8a3216d297ebb42891104a,False,included
intact_196,data/raw/soybean_seeds/intact/196.jpg,data/processed/train/intact/196.jpg,intact,train,63c212fa2a1bf3ec2891880b4b02d7c6dbeb08a97411188c795c2260557225b5,False,included
intact_197,data/raw/soybean_seeds/intact/197.jpg,data/processed/train/intact/197.jpg,intact,train,0dbad91e2ef29557d468c4e5c32bd4ba937a48d37490e44896a7541477670a43,False,included
intact_198,data/raw/soybean_seeds/intact/198.jpg,data/processed/train/intact/198.jpg,intact,train,eda96d70d6a6a2a51dd39ef6c9e0f7b0a47d29933c45f059646cb83e6a1d66d7,False,included
intact_199,data/raw/soybean_seeds/intact/199.jpg,data/processed/train/intact/199.jpg,intact,train,693beb3b3c499f1ebdb1a4d2532612a297e0b30d17a6c8771e1b734edabf1f1a,False,included
intact_2,data/raw/soybean_seeds/intact/2.jpg,data/processed/validation/intact/2.jpg,intact,validation,abb51908b6c37f84b267e33132f9ebb122e7e7d7e2810551cc00cff9e30cbd7b,False,included
intact_20,data/raw/soybean_seeds/intact/20.jpg,data/processed/validation/intact/20.jpg,intact,validation,c4e8656f8fd489f6ce761cf9e1d92322b1c40fb4a46b9e92edad5e7de7b3e0d7,False,included
intact_200,data/raw/soybean_seeds/intact/200.jpg,data/processed/test/intact/200.jpg,intact,test,62c3ebf29fc6be46d798ce87d4d8be7dfc44e2e8636828f98e84d44a79ebad35,False,included
intact_201,data/raw/soybean_seeds/intact/201.jpg,data/processed/validation/intact/201.jpg,intact,validation,583568957ed9ab8480077ebc3d3420fa4276f110143cf0362f0c0f00718d2aa9,False,included
intact_202,data/raw/soybean_seeds/intact/202.jpg,data/processed/train/intact/202.jpg,intact,train,d3924b6fb73e353fc0ad16480745bcb12697bc03d34d58ac9c4711242e54a859,False,included
intact_203,data/raw/soybean_seeds/intact/203.jpg,data/processed/train/intact/203.jpg,intact,train,0f3a3bbe56a9632df50271bd6b3d0ff82769a44925774e4c09e1f7e57981943f,False,included
intact_204,data/raw/soybean_seeds/intact/204.jpg,data/processed/train/intact/204.jpg,intact,train,5d68caac551b03a2059f0735ff1778e4b87bac650fe1fabca81348cd6681ca92,False,included
intact_205,data/raw/soybean_seeds/intact/205.jpg,data/processed/train/intact/205.jpg,intact,train,5dc5e7e417a71ee23a1fb039fd79193a83a90c17ed0d31675cd71e1e265d1347,False,included
intact_206,data/raw/soybean_seeds/intact/206.jpg,data/processed/train/intact/206.jpg,intact,train,c880fff1a04ea90cb56883541bfad1e41028e40ef1554405ae25581d365e0326,False,included
intact_207,data/raw/soybean_seeds/intact/207.jpg,data/processed/train/intact/207.jpg,intact,train,761cc5b85c7935c7e4f1e2bcaa62fb21b195dbaf84d4e08b9ae28b05552c216c,False,included
intact_208,data/raw/soybean_seeds/intact/208.jpg,data/processed/train/intact/208.jpg,intact,train,2b904ef2611fe0bc7b379109721c11df22caeac99ef9ea1fe38d2191e7330029,False,included
intact_209,data/raw/soybean_seeds/intact/209.jpg,data/processed/train/intact/209.jpg,intact,train,e936795aea10ac8b05df2fade5199272ddaa0d6ef6e0d0548f7e8b54a4678729,False,included
intact_21,data/raw/soybean_seeds/intact/21.jpg,data/processed/train/intact/21.jpg,intact,train,abe7d289ea884ce0b2c9c14ac426e097b49fa6d0da09feff66690a71d0c2932a,False,included
intact_210,data/raw/soybean_seeds/intact/210.jpg,data/processed/validation/intact/210.jpg,intact,validation,4b9fea4cf4b9adc739f14aa9c4b7abba5ea2179400d005c78709458bb98e5c9e,False,included
intact_211,data/raw/soybean_seeds/intact/211.jpg,data/processed/train/intact/211.jpg,intact,train,04f7554110f5c2c3715954ded8364889c5173a0a6263ec4a9efdcc30da3e5cc7,False,included
intact_212,data/raw/soybean_seeds/intact/212.jpg,data/processed/train/intact/212.jpg,intact,train,c6b48a427409557eea2faf7d875815066ed69780536b97051f4d8386ba50586c,False,included
intact_213,data/raw/soybean_seeds/intact/213.jpg,data/processed/train/intact/213.jpg,intact,train,39e25ebe510bb45575445da2e0709f66b04497e1fcf27cc7c6d358f5f407f197,False,included
intact_214,data/raw/soybean_seeds/intact/214.jpg,data/processed/train/intact/214.jpg,intact,train,6f5ae4f0c6145eed1289bd3bd79605d1358a5f6f2f50e70f454c2506fbac3f7a,False,included
intact_215,data/raw/soybean_seeds/intact/215.jpg,data/processed/test/intact/215.jpg,intact,test,7b57ea4ccb6b1f2998eb0b33858f07c41a3da42ef05a1865576c49e05a9f3871,False,included
intact_216,data/raw/soybean_seeds/intact/216.jpg,data/processed/validation/intact/216.jpg,intact,validation,99d668ac4f45d937ac5b4c601dd4bd62ad0c1932d51d5ee92022f834c7083954,False,included
intact_217,data/raw/soybean_seeds/intact/217.jpg,data/processed/train/intact/217.jpg,intact,train,5c188b2357a0103317c6cc31dcf2c68363c300b3abac06f4aac39d324820cf9e,False,included
intact_218,data/raw/soybean_seeds/intact/218.jpg,data/processed/train/intact/218.jpg,intact,train,a957af869412f6139ed7159d3855507eca7af73a232d3a6045e6fcfbd9ab1d73,False,included
intact_219,data/raw/soybean_seeds/intact/219.jpg,data/processed/validation/intact/219.jpg,intact,validation,961be39eeb895c9e867fe146a64191d0b416b7e21727d4b843eac9e7eb68e394,False,included
intact_22,data/raw/soybean_seeds/intact/22.jpg,data/processed/validation/intact/22.jpg,intact,validation,c12b00bbb496b45eeca76cf662c2bc26f6fa1a75d4209b155c771c28f99ae7c1,False,included
intact_220,data/raw/soybean_seeds/intact/220.jpg,data/processed/train/intact/220.jpg,intact,train,890e4c3bbf6d4613ec46511f65514b15bd58719a297c7d5636c60adcaf6838a5,False,included
intact_221,data/raw/soybean_seeds/intact/221.jpg,data/processed/test/intact/221.jpg,intact,test,fb53101af765670141d380ffc8dd1f513cdedf2c3d2d6dcac913a7976ba38141,False,included
intact_222,data/raw/soybean_seeds/intact/222.jpg,data/processed/train/intact/222.jpg,intact,train,41360aaf726030044a45456fb6a3115e0f05c14d180f93bd3441401d7774384a,False,included
intact_223,data/raw/soybean_seeds/intact/223.jpg,data/processed/train/intact/223.jpg,intact,train,ec89e223906f4dda22043273cfcb3203581131ea2c949d74bc44d728dd8642eb,False,included
intact_224,data/raw/soybean_seeds/intact/224.jpg,data/processed/train/intact/224.jpg,intact,train,7dcec4d05df09e319bba57c5118bc488cbabddf3d1e0143f46148f56a7e7da32,False,included
intact_225,data/raw/soybean_seeds/intact/225.jpg,data/processed/train/intact/225.jpg,intact,train,06e2de6705d9541774c096dba49c6f8412aa460f665902cba571a4b67eeb660c,False,included
intact_226,data/raw/soybean_seeds/intact/226.jpg,data/processed/train/intact/226.jpg,intact,train,631f2e92f283529e629e0fc8cdd2b1810e8d650794fd31b0200659669572b292,False,included
intact_227,data/raw/soybean_seeds/intact/227.jpg,data/processed/train/intact/227.jpg,intact,train,2ebdac69bc687dc1d2e6c239cd4a01b0d7b85c2695db55094d93af14502bbbf2,False,included
intact_228,data/raw/soybean_seeds/intact/228.jpg,data/processed/train/intact/228.jpg,intact,train,74ae9b7f4d8b72fb1d11285b1ca7d0c1f3fe5edc962edf276aeaec0fe7eec649,False,included
intact_229,data/raw/soybean_seeds/intact/229.jpg,data/processed/train/intact/229.jpg,intact,train,fb4ad721cb704e32e4f5da22fbcdd3c8b19ded42fab02b9838ca64c2d7d35a19,False,included
intact_23,data/raw/soybean_seeds/intact/23.jpg,,intact,excluded,6637b35557801a673c4041ccdcc802bf92df47344fc28aadfd1914cfaafbbd77,False,excluded
intact_230,data/raw/soybean_seeds/intact/230.jpg,data/processed/train/intact/230.jpg,intact,train,3398f1c6ab3443dd5fec8c7a393dee3bf9fd09be5b411ad2527c723597670990,False,included
intact_231,data/raw/soybean_seeds/intact/231.jpg,data/processed/train/intact/231.jpg,intact,train,9f4a0952f45ae0cbe9182276812a8c62ad0c77b48de4850fe1d9ae7b4d8da4a2,False,included
intact_232,data/raw/soybean_seeds/intact/232.jpg,data/processed/train/intact/232.jpg,intact,train,2534b47f7c6879ba922a9e5b2d28b9357f60215d4e365902e3dc07259c3516cc,False,included
intact_233,data/raw/soybean_seeds/intact/233.jpg,data/processed/test/intact/233.jpg,intact,test,c36490224076a0d89c6b1333c7fb4cc112e336970e98d90f13e9ebdbc145d0e3,False,included
intact_234,data/raw/soybean_seeds/intact/234.jpg,data/processed/train/intact/234.jpg,intact,train,7ff072317d3ee16f0b7c378a3058967f4602431ff26370d9af41457768604116,False,included
intact_235,data/raw/soybean_seeds/intact/235.jpg,data/processed/train/intact/235.jpg,intact,train,17e98dfe5d8317a26945bd32f151d7d82d19a8c56e1d4a05f8d915f7c5fc4435,False,included
intact_236,data/raw/soybean_seeds/intact/236.jpg,data/processed/train/intact/236.jpg,intact,train,3e56960699f763612d3e345e92781e0ea22af8c5d8b64ac17876d1237507a5d9,False,included
intact_237,data/raw/soybean_seeds/intact/237.jpg,data/processed/train/intact/237.jpg,intact,train,1185d3aaaa7ad980e03956dc944e578fc96609de71f7d738d0d4d75efd787bb5,False,included
intact_238,data/raw/soybean_seeds/intact/238.jpg,data/processed/train/intact/238.jpg,intact,train,ff22908fa5744a7875b54abaa49d525a01ff6d752e05f8111e9aef832a9b5e0e,False,included
intact_239,data/raw/soybean_seeds/intact/239.jpg,data/processed/train/intact/239.jpg,intact,train,6a7e383eed8bd94c59205378ae23bfc462d85ae7885b48ce2718e34d74135cc3,False,included
intact_24,data/raw/soybean_seeds/intact/24.jpg,data/processed/train/intact/24.jpg,intact,train,4f24ff565eabb78f406c023dfa33139f15a9322b633fb8fce8a915d51cd50ce8,False,included
intact_240,data/raw/soybean_seeds/intact/240.jpg,data/processed/train/intact/240.jpg,intact,train,c1bb9d488be7127f4d771aa0dbe9a384bc9cecc512339e2bc2bf9dc483a9a4f9,False,included
intact_241,data/raw/soybean_seeds/intact/241.jpg,data/processed/train/intact/241.jpg,intact,train,fe4adf9c5a5202184c77b44b0a8d23edf9a021c51c1e04dd1a21f17c2a2c6320,False,included
intact_242,data/raw/soybean_seeds/intact/242.jpg,data/processed/train/intact/242.jpg,intact,train,0f730bfe6f9df70ee2c42164a1e5349346c603f7b44a90e6a3d70b1616c5303f,False,included
intact_243,data/raw/soybean_seeds/intact/243.jpg,data/processed/train/intact/243.jpg,intact,train,8f1fe64b128fea5a49d84bd0a5861bd51056dce667f4392a47b1e4260f63b0d3,False,included
intact_244,data/raw/soybean_seeds/intact/244.jpg,data/processed/train/intact/244.jpg,intact,train,8e1fdbb2f8041f0e48dea5bb0f5c8c0f3d0af6df7df62bbc3a6563978f7e010b,False,included
intact_245,data/raw/soybean_seeds/intact/245.jpg,data/processed/train/intact/245.jpg,intact,train,41750d88418ecf99e5a96ab8ccebfec77353b4b0de020bb2d9f6a762a140935b,False,included
intact_246,data/raw/soybean_seeds/intact/246.jpg,data/processed/train/intact/246.jpg,intact,train,bcc303e6412bde54b68346a35198940f995dc2bd1d8db4874d96d223da9f2f8c,False,included
intact_247,data/raw/soybean_seeds/intact/247.jpg,data/processed/train/intact/247.jpg,intact,train,4176b88049fdda9566a7ce14387daca78309fa7f4c43a6abaad4e1646d2f6928,False,included
intact_248,data/raw/soybean_seeds/intact/248.jpg,data/processed/train/intact/248.jpg,intact,train,919c53afa83e05ca50b9dc89462b3368fdc49a2bc4ac10011534c89ad945b680,False,included
intact_249,data/raw/soybean_seeds/intact/249.jpg,data/processed/train/intact/249.jpg,intact,train,f313db399e3c9faf8fa75499fad2f315d0ae042c9c42cab7d6f58503dfb56e91,False,included
intact_25,data/raw/soybean_seeds/intact/25.jpg,data/processed/train/intact/25.jpg,intact,train,37dcb261720cf0944aa57f367c73c4ece3424d490496488ba8d2106783f47faf,False,included
intact_250,data/raw/soybean_seeds/intact/250.jpg,data/processed/train/intact/250.jpg,intact,train,e034b31800beb74dbca69cd97fb914516433f5ef7dcfe1e2e2a31b62834787e5,False,included
intact_251,data/raw/soybean_seeds/intact/251.jpg,data/processed/train/intact/251.jpg,intact,train,4b0dbaa090b2dd54ccfec6009d42c14ee9d4185848e2bf4e451b4d7074eee6e4,False,included
intact_252,data/raw/soybean_seeds/intact/252.jpg,data/processed/train/intact/252.jpg,intact,train,4e5504ee611c926ad636e0af3eac6efeb329286f8b84e239ae3a7b42767c31b1,False,included
intact_253,data/raw/soybean_seeds/intact/253.jpg,data/processed/train/intact/253.jpg,intact,train,ab7c85d87e8a6e309331290743d81c62989677c23b671a37c2a2e1016adf0050,False,included
intact_254,data/raw/soybean_seeds/intact/254.jpg,data/processed/train/intact/254.jpg,intact,train,5102e25b05b678ed12a97137746992498ccfb7a27fc965a8aebcc9d840c773d0,False,included
intact_255,data/raw/soybean_seeds/intact/255.jpg,data/processed/train/intact/255.jpg,intact,train,6675392758f4ca55feda1d0fab6618f8545e208ac635447006f9e7ee56aab944,False,included
intact_256,data/raw/soybean_seeds/intact/256.jpg,data/processed/train/intact/256.jpg,intact,train,91992362d9b23d6659c9480b624e37540b2a8aee4083f4bcbd772f906f1b9ae3,False,included
intact_257,data/raw/soybean_seeds/intact/257.jpg,data/processed/test/intact/257.jpg,intact,test,9830e02d44063fe794e415beb3ac5588fe7177744141c11bc3337aab6a24a859,False,included
intact_258,data/raw/soybean_seeds/intact/258.jpg,data/processed/train/intact/258.jpg,intact,train,879fbb1da17edc9319d10c19f4fb145e429f38ee42e2031be1323c299e7872ce,False,included
intact_259,data/raw/soybean_seeds/intact/259.jpg,data/processed/train/intact/259.jpg,intact,train,4649752c43d2906b9301935341456839d61d649677f9be5052d23c10f83abbad,False,included
intact_26,data/raw/soybean_seeds/intact/26.jpg,data/processed/validation/intact/26.jpg,intact,validation,73b38f0104edfdf99ad59dfc30f660a4fd47c4aa6631e8694e6b234b61cc3225,False,included
intact_260,data/raw/soybean_seeds/intact/260.jpg,data/processed/train/intact/260.jpg,intact,train,27466894568f4596af275c600f6e608c1715cc273daf63c44d392bf6dd09f5ca,False,included
intact_261,data/raw/soybean_seeds/intact/261.jpg,data/processed/train/intact/261.jpg,intact,train,f169cde874c9277329eb72f87e4f5feb83a8deda3f4059aa95ff854b0224b6da,False,included
intact_262,data/raw/soybean_seeds/intact/262.jpg,data/processed/train/intact/262.jpg,intact,train,00daa58cb0c2436fc845b8ba96b3749e5ccd0847d4802d15720ac861b55bfd9c,False,included
intact_263,data/raw/soybean_seeds/intact/263.jpg,data/processed/train/intact/263.jpg,intact,train,448fcec2e265c799cd32dac8f91cf67bc92e7fa048564b8aa8933c08827f7f94,False,included
intact_264,data/raw/soybean_seeds/intact/264.jpg,data/processed/train/intact/264.jpg,intact,train,e096a3f2af7e4fc5c09962de5dbd837d8a407648c65f6daa30a3f3c70000e4f0,False,included
intact_265,data/raw/soybean_seeds/intact/265.jpg,data/processed/train/intact/265.jpg,intact,train,d95eaf9dddd489d1faa291d909f253975654604547303b86c835f11ea5e939a9,False,included
intact_266,data/raw/soybean_seeds/intact/266.jpg,data/processed/test/intact/266.jpg,intact,test,86d2266c8cde2269861738847fe1dd5df6501e51431632dd8cc8811d739acffc,False,included
intact_267,data/raw/soybean_seeds/intact/267.jpg,data/processed/train/intact/267.jpg,intact,train,2b9d19194e40d2f22fcdcc61f09a6bd91b37aa973900e0f7467134d7ef54abb6,False,included
intact_268,data/raw/soybean_seeds/intact/268.jpg,data/processed/train/intact/268.jpg,intact,train,28b15232d535ab8e858d4593791ac9702ae2f61d2f5ed93af2022fb02cdf2bda,False,included
intact_269,data/raw/soybean_seeds/intact/269.jpg,data/processed/validation/intact/269.jpg,intact,validation,6dd127ea0e401f9fb30e054c541773c2ab8a773a9f414b097b9cfd00aaa2540d,False,included
intact_27,data/raw/soybean_seeds/intact/27.jpg,data/processed/train/intact/27.jpg,intact,train,a362a25fe42838528508df85691cd17079332f1acbd3a2b770de281522efe749,False,included
intact_270,data/raw/soybean_seeds/intact/270.jpg,data/processed/train/intact/270.jpg,intact,train,c1ddbffaa2fe256847192c670b69e0c70604e30ce8e309ff6e38e62e881b5715,False,included
intact_271,data/raw/soybean_seeds/intact/271.jpg,data/processed/train/intact/271.jpg,intact,train,c7ce8a5af11ef8dea56044a3b8a6cbcb0444c6a423004d123e8a1cf450c21969,False,included
intact_272,data/raw/soybean_seeds/intact/272.jpg,data/processed/train/intact/272.jpg,intact,train,a745310e059212d87bb5c28b4616026c06c1d409f2ea810033705e7e31a83663,False,included
intact_273,data/raw/soybean_seeds/intact/273.jpg,data/processed/train/intact/273.jpg,intact,train,5f9ee29f0eb3f46c4e83aaf07a035d79a019dce93621474d37b44a16546ab7fe,False,included
intact_274,data/raw/soybean_seeds/intact/274.jpg,data/processed/train/intact/274.jpg,intact,train,9d5489ab13399dea61900b1b03dd935d9226d29fe498cd029a9aab323626f3e2,False,included
intact_275,data/raw/soybean_seeds/intact/275.jpg,data/processed/train/intact/275.jpg,intact,train,85846b8bdc99f75a1f63435199d1675ff5cd0db7a51bcafa6f985d650b1451b8,False,included
intact_276,data/raw/soybean_seeds/intact/276.jpg,data/processed/validation/intact/276.jpg,intact,validation,61e065f5f68bfb5e1807977ee82b0efc3bd613b08a82892642e6ee7376ecd0fe,False,included
intact_277,data/raw/soybean_seeds/intact/277.jpg,data/processed/train/intact/277.jpg,intact,train,2381d16b2ca201c8fe1ae91e87ee74a9d27f3aa945bedd31ec0dbc7194aeabbc,False,included
intact_278,data/raw/soybean_seeds/intact/278.jpg,data/processed/test/intact/278.jpg,intact,test,fca2a6b4a04389331ed3012309f690b4e3c694f2a6d1cf9d75f366d5bb74a97b,False,included
intact_279,data/raw/soybean_seeds/intact/279.jpg,data/processed/train/intact/279.jpg,intact,train,bab40815829ed5024d5331a76f7c8cbbf844a9183a79cb1de96947b8994a575a,False,included
intact_28,data/raw/soybean_seeds/intact/28.jpg,data/processed/train/intact/28.jpg,intact,train,554e49821081f98e3bbbf7e5faab2b8ba229f044d8c6cfcbf91a84b3d65b4146,False,included
intact_280,data/raw/soybean_seeds/intact/280.jpg,data/processed/train/intact/280.jpg,intact,train,bf001acc753339b6e2e08527f9d7d8b149e35f99c35a01d6c41b282c586380ac,False,included
intact_281,data/raw/soybean_seeds/intact/281.jpg,data/processed/train/intact/281.jpg,intact,train,3b180f09c6dad5b45df2d587059abbc266ea2f98dd6926f1917e0ffb3892c02b,False,included
intact_282,data/raw/soybean_seeds/intact/282.jpg,data/processed/train/intact/282.jpg,intact,train,6ab77f3f6976851b97a5b5b7f8654f0a06727f10eec6aa40005c416962d6e3a2,False,included
intact_283,data/raw/soybean_seeds/intact/283.jpg,data/processed/train/intact/283.jpg,intact,train,5f2455cd8ebeed525e7cd6d49d916aee06217e6896872a3b01441379f15d7204,False,included
intact_284,data/raw/soybean_seeds/intact/284.jpg,data/processed/train/intact/284.jpg,intact,train,8d8dd987d0ad55df8042551e29f4d76ed3d742e3b282d9e6d62a14addff3137f,False,included
intact_285,data/raw/soybean_seeds/intact/285.jpg,data/processed/train/intact/285.jpg,intact,train,61e1d076310619e1ed424b2e349d728920ed414570f7e145739dd8e4844c726d,False,included
intact_286,data/raw/soybean_seeds/intact/286.jpg,data/processed/train/intact/286.jpg,intact,train,3a080418c38a11d04bbc861d2203be334409460ef016b35876398b8498ee8c03,False,included
intact_287,data/raw/soybean_seeds/intact/287.jpg,data/processed/train/intact/287.jpg,intact,train,680e23c2a3df7fd7eec7659c375800fb2a2ee5b84ee7309fc6be1725cefd06de,False,included
intact_288,data/raw/soybean_seeds/intact/288.jpg,data/processed/train/intact/288.jpg,intact,train,c623f77a472b76c739866a434a7f36b01fcb83be7c9c149b551b5fc1cfb64c7a,False,included
intact_289,data/raw/soybean_seeds/intact/289.jpg,data/processed/train/intact/289.jpg,intact,train,5c6a3c0c75a2d61d93575b9a8860ff3cb1abe7af1a815a578917df6a6a8e4f3c,False,included
intact_29,data/raw/soybean_seeds/intact/29.jpg,data/processed/validation/intact/29.jpg,intact,validation,4951ef139356cba427042ca803f4c76427e4ff06d465e27c631bae3590a8d271,False,included
intact_290,data/raw/soybean_seeds/intact/290.jpg,data/processed/train/intact/290.jpg,intact,train,73ed8cdbaf737b35c589b92d521dad8d46c847e0543f1b179bcc97ae9850b005,False,included
intact_291,data/raw/soybean_seeds/intact/291.jpg,data/processed/validation/intact/291.jpg,intact,validation,f963b9634b0e6b3d062ef6ba454acf7715c4e131529ee78c8b17b09bd1fdab6c,False,included
intact_292,data/raw/soybean_seeds/intact/292.jpg,data/processed/train/intact/292.jpg,intact,train,dbc2cb52b724aa4d04ca531d9f9f4393b1db2031c5f4d9647ddef15dada9aa56,False,included
intact_293,data/raw/soybean_seeds/intact/293.jpg,data/processed/train/intact/293.jpg,intact,train,586bfd28a4f5e3eaeb315de4ee9c8fb4feb5244da66c2b9fa40c9cb86efe5125,False,included
intact_294,data/raw/soybean_seeds/intact/294.jpg,data/processed/train/intact/294.jpg,intact,train,ac28d8cd682ca290519b5af1f6d113851bc38f270b4c5671c510de76e1cd6183,False,included
intact_295,data/raw/soybean_seeds/intact/295.jpg,data/processed/test/intact/295.jpg,intact,test,4a14d49779d6d9c7b40d0aa0de6fc9efe8b1429ade3ae68fad2a89b72d745fc2,False,included
intact_296,data/raw/soybean_seeds/intact/296.jpg,data/processed/validation/intact/296.jpg,intact,validation,39b47048fe1368773afcf282bf5ea1e7304f358ea6555407b6474bc53df56b1c,False,included
intact_297,data/raw/soybean_seeds/intact/297.jpg,data/processed/train/intact/297.jpg,intact,train,e69297b529e09ad2aebbdb8db2e7e42b1e6fc5db6d0fe4feb15a5c7ab341ee5b,False,included
intact_298,data/raw/soybean_seeds/intact/298.jpg,data/processed/train/intact/298.jpg,intact,train,f42ae4b0f12ec9b2649254f7555863cd518ed758d406fb57694dc6e56c743b3c,False,included
intact_299,data/raw/soybean_seeds/intact/299.jpg,data/processed/test/intact/299.jpg,intact,test,eb782805a657e6ef2c8b09073cfbb0d4066cebb0aafbc4a718f30bf53cc59f62,False,included
intact_3,data/raw/soybean_seeds/intact/3.jpg,data/processed/train/intact/3.jpg,intact,train,2c37ad5848ac5e411ddecc30b6df6b4c8ecd0144f448a51030d49eea55916dde,False,included
intact_30,data/raw/soybean_seeds/intact/30.jpg,data/processed/train/intact/30.jpg,intact,train,3a91afa91753824b1b3d6faf2b5f494b32070d10fd364cc3cfe206a7f503c49a,False,included
